method,target,wiretap,wala-cge-0cfa-noreflect-intf-direct,wala-cge-0cfa-noreflect-intf-trans,wala-cge-0cfa-noreflect-intf-direct#depth_from_main,wala-cge-0cfa-noreflect-intf-direct#src_node_in_deg,wala-cge-0cfa-noreflect-intf-direct#dest_node_out_deg,wala-cge-0cfa-noreflect-intf-direct#dest_node_in_deg,wala-cge-0cfa-noreflect-intf-direct#src_node_out_deg,wala-cge-0cfa-noreflect-intf-direct#repeated_edges,wala-cge-0cfa-noreflect-intf-direct#node_disjoint_paths_from_main,wala-cge-0cfa-noreflect-intf-direct#edge_disjoint_paths_from_main,wala-cge-0cfa-noreflect-intf-direct#fanout,wala-cge-0cfa-noreflect-intf-direct#graph_node_count,wala-cge-0cfa-noreflect-intf-direct#graph_edge_count,wala-cge-0cfa-noreflect-intf-direct#graph_avg_deg,wala-cge-0cfa-noreflect-intf-direct#graph_avg_edge_fanout,wala-cge-0cfa-noreflect-intf-trans#depth_from_main,wala-cge-0cfa-noreflect-intf-trans#src_node_in_deg,wala-cge-0cfa-noreflect-intf-trans#dest_node_out_deg,wala-cge-0cfa-noreflect-intf-trans#dest_node_in_deg,wala-cge-0cfa-noreflect-intf-trans#src_node_out_deg,wala-cge-0cfa-noreflect-intf-trans#repeated_edges,wala-cge-0cfa-noreflect-intf-trans#node_disjoint_paths_from_main,wala-cge-0cfa-noreflect-intf-trans#edge_disjoint_paths_from_main,wala-cge-0cfa-noreflect-intf-trans#fanout,wala-cge-0cfa-noreflect-intf-trans#graph_node_count,wala-cge-0cfa-noreflect-intf-trans#graph_edge_count,wala-cge-0cfa-noreflect-intf-trans#graph_avg_deg,wala-cge-0cfa-noreflect-intf-trans#graph_avg_edge_fanout,color
edu/columbia/stat/wood/pub/sequencememoizer/util/IntHashMapDiscreteDistribution$SecondIterator.hasNext:()Z,edu/columbia/stat/wood/pub/sequencememoizer/util/IntUniformDiscreteDistribution$UniformIterator.next:()Ljava/lang/Object;,1,1,1,6,3,1,3,10,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,3,1,3,10,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntUniformDiscreteDistribution$UniformIterator.next:()Ljava/lang/Object;,edu/columbia/stat/wood/pub/sequencememoizer/util/IntUniformDiscreteDistribution$UniformIterator.next:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/Pair;,1,1,1,7,3,2,1,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,7,3,2,1,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntHashMapDiscreteDistribution$FirstIterator.next:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/Pair;,edu/columbia/stat/wood/pub/sequencememoizer/util/MutableDouble.value:()D,1,1,1,6,1,0,2,9,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,1,0,2,9,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleDiscounts:(D)D,edu/columbia/stat/wood/pub/sequencememoizer/util/Discounts.getdInfinity:()D,1,1,1,4,1,0,1,14,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,1,14,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleDiscounts:(D)D,edu/columbia/stat/wood/pub/sequencememoizer/util/Discounts.length:()I,1,1,1,4,1,0,1,14,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,1,14,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,2,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,0,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/impl/HashFunctions.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,2,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/impl/HashFunctions.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,0,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,2,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,0,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,2,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,0,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/SampleMultinomial.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,2,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/SampleMultinomial.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,0,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode$TypeSeatingArrangement.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,2,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode$TypeSeatingArrangement.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,0,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntMap.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,2,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntMap.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,0,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,2,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,0,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/impl/hash/THashPrimitiveIterator.<init>:(Lgnu/trove/impl/hash/TPrimitiveHash;)V,gnu/trove/impl/hash/THash.size:()I,1,1,1,9,1,0,6,2,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,9,1,0,6,2,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/impl/hash/THashPrimitiveIterator.nextIndex:()I,gnu/trove/impl/hash/THash.size:()I,1,1,1,8,2,0,6,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,8,2,0,6,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/impl/hash/THash.compact:()V,gnu/trove/impl/hash/THash.size:()I,1,1,1,8,1,0,6,8,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,8,1,0,6,8,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/impl/hash/THash.compact:()V,gnu/trove/impl/hash/THash.size:()I,1,1,1,8,1,0,6,8,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,8,1,0,6,8,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/impl/hash/THashIterator.<init>:(Lgnu/trove/impl/hash/TObjectHash;)V,gnu/trove/impl/hash/THash.size:()I,0,1,1,7,1,0,6,2,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,7,1,0,6,2,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/impl/hash/THashIterator.nextIndex:()I,gnu/trove/impl/hash/THash.size:()I,0,1,1,6,2,0,6,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,2,0,6,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/impl/hash/THash.removeAt:(I)V,gnu/trove/impl/hash/THash.compact:()V,1,1,1,7,1,8,1,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,7,1,8,1,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.<init>:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence;Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;I)V,gnu/trove/set/hash/THashSet.<init>:()V,1,1,1,4,2,1,1,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,2,1,1,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence.shorten:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/MutableLong;)V,gnu/trove/set/hash/THashSet.iterator:()Lgnu/trove/iterator/hash/TObjectHashIterator;,0,1,1,4,1,1,1,6,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,1,1,6,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence.shorten:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/MutableLong;)V,gnu/trove/impl/hash/THashIterator.next:()Ljava/lang/Object;,0,1,1,4,1,2,1,6,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,2,1,6,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/impl/hash/THashIterator.next:()Ljava/lang/Object;,gnu/trove/impl/hash/THashIterator.moveToNextIndex:()V,0,1,1,5,1,1,1,2,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,1,1,2,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/impl/hash/THashIterator.hasNext:()Z,gnu/trove/impl/hash/THashIterator.nextIndex:()I,0,1,1,5,1,1,2,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,1,2,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/impl/hash/THashIterator.moveToNextIndex:()V,gnu/trove/impl/hash/THashIterator.nextIndex:()I,0,1,1,6,1,1,2,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,1,1,2,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/impl/hash/TIntHash.<init>:()V,gnu/trove/impl/hash/TPrimitiveHash.<init>:()V,1,1,1,7,1,1,1,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,7,1,1,1,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/impl/hash/THashPrimitiveIterator.<init>:(Lgnu/trove/impl/hash/TPrimitiveHash;)V,gnu/trove/impl/hash/TPrimitiveHash.capacity:()I,1,1,1,9,1,0,4,2,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,9,1,0,4,2,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getWithInsertion:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer$NewKey.isNull:()Z,0,1,1,4,1,0,1,37,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,1,37,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getWithInsertion:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer$NewKey.value:()I,0,1,1,4,1,0,2,37,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,2,37,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getWithInsertion:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer$NewKey.value:()I,0,1,1,4,1,0,2,37,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,2,37,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode.<init>:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode;DLedu/columbia/stat/wood/pub/sequencememoizer/util/IntDiscreteDistribution;)V,gnu/trove/map/hash/TIntObjectHashMap.<init>:()V,1,1,1,5,1,2,1,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,2,1,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode.randomCustomersToSample:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/Pair;,gnu/trove/map/hash/TIntObjectHashMap.iterator:()Lgnu/trove/iterator/TIntObjectIterator;,1,1,1,6,1,1,4,14,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,1,1,4,14,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode.randomCustomersToSample:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/Pair;,gnu/trove/map/hash/TIntObjectHashMap.iterator:()Lgnu/trove/iterator/TIntObjectIterator;,1,1,1,6,1,1,4,14,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,1,1,4,14,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode.check:()Z,gnu/trove/map/hash/TIntObjectHashMap.iterator:()Lgnu/trove/iterator/TIntObjectIterator;,0,1,1,6,2,1,4,7,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,2,1,4,7,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntHashMapDiscreteDistribution$FirstIterator.<init>:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntHashMapDiscreteDistribution;)V,gnu/trove/map/hash/TIntObjectHashMap.iterator:()Lgnu/trove/iterator/TIntObjectIterator;,1,1,1,7,1,1,4,2,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,7,1,1,4,2,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.generate:([II)[I,edu/columbia/stat/wood/pub/sequencememoizer/util/IntHashMapDiscreteDistribution$Iter.next:()Ljava/lang/Object;,1,1,1,2,1,1,1,6,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,2,1,1,1,6,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntHashMapDiscreteDistribution$Iter.next:()Ljava/lang/Object;,edu/columbia/stat/wood/pub/sequencememoizer/util/IntHashMapDiscreteDistribution$Iter.next:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/Pair;,1,1,1,3,1,3,1,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,3,1,3,1,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntHashMapDiscreteDistribution$FirstIterator.next:()Ljava/lang/Object;,edu/columbia/stat/wood/pub/sequencememoizer/util/IntHashMapDiscreteDistribution$FirstIterator.next:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/Pair;,1,1,1,5,1,9,1,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,9,1,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
<boot>,edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.<clinit>:()V,1,1,1,0,0,0,1,12,1,1,1,12,243.0,473.0,1.9465020576131689,1.3382663847780127,0,0,4,1,16,1,1,1,16,243.0,605.0,2.4897119341563787,2.1173553719008265,red
<boot>,edu/columbia/stat/wood/pub/sequencememoizer/util/SampleMultinomial.<clinit>:()V,1,1,1,0,0,0,1,12,1,1,1,12,243.0,473.0,1.9465020576131689,1.3382663847780127,0,0,4,1,16,1,1,1,16,243.0,605.0,2.4897119341563787,2.1173553719008265,red
<boot>,edu/columbia/stat/wood/pub/sequencememoizer/util/MutableDouble.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,0,0,0,36,16,1,1,1,16,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
<boot>,edu/columbia/stat/wood/pub/sequencememoizer/util/MutableDouble.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,0,0,1,36,16,1,1,1,16,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
<boot>,gnu/trove/impl/hash/TObjectHash.<clinit>:()V,1,1,1,0,0,0,1,12,1,1,1,12,243.0,473.0,1.9465020576131689,1.3382663847780127,0,0,0,1,16,1,1,1,16,243.0,605.0,2.4897119341563787,2.1173553719008265,red
<boot>,gnu/trove/impl/HashFunctions.<clinit>:()V,1,1,1,0,0,0,1,12,1,1,1,12,243.0,473.0,1.9465020576131689,1.3382663847780127,0,0,4,1,16,1,1,1,16,243.0,605.0,2.4897119341563787,2.1173553719008265,red
<boot>,edu/columbia/stat/wood/pub/sequencememoizer/util/IntMap.<clinit>:()V,1,1,1,0,0,0,1,12,1,1,1,12,243.0,473.0,1.9465020576131689,1.3382663847780127,0,0,4,1,16,1,1,1,16,243.0,605.0,2.4897119341563787,2.1173553719008265,red
<boot>,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,0,0,0,36,16,1,1,1,16,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
<boot>,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode$TypeSeatingArrangement.<clinit>:()V,1,1,1,0,0,0,1,12,1,1,1,12,243.0,473.0,1.9465020576131689,1.3382663847780127,0,0,4,1,16,1,1,1,16,243.0,605.0,2.4897119341563787,2.1173553719008265,red
<boot>,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,0,0,2,36,16,1,1,1,16,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
<boot>,gnu/trove/impl/Constants.<clinit>:()V,1,1,1,0,0,0,1,12,1,1,1,12,243.0,473.0,1.9465020576131689,1.3382663847780127,0,0,48,1,16,1,1,1,16,243.0,605.0,2.4897119341563787,2.1173553719008265,red
<boot>,gnu/trove/impl/PrimeFinder.<clinit>:()V,1,1,1,0,0,0,1,12,1,1,1,12,243.0,473.0,1.9465020576131689,1.3382663847780127,0,0,0,1,16,1,1,1,16,243.0,605.0,2.4897119341563787,2.1173553719008265,red
<boot>,edu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant.<clinit>:()V,1,1,1,0,0,0,1,12,1,1,1,12,243.0,473.0,1.9465020576131689,1.3382663847780127,0,0,4,1,16,1,1,1,16,243.0,605.0,2.4897119341563787,2.1173553719008265,red
<boot>,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSamplingNode.<clinit>:()V,1,1,1,0,0,0,1,12,1,1,1,12,243.0,473.0,1.9465020576131689,1.3382663847780127,0,0,4,1,16,1,1,1,16,243.0,605.0,2.4897119341563787,2.1173553719008265,red
<boot>,edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.<clinit>:()V,1,1,1,0,0,0,1,12,1,1,1,12,243.0,473.0,1.9465020576131689,1.3382663847780127,0,0,4,1,16,1,1,1,16,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/MutableDouble.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,1,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/MutableDouble.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,0,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.main:([Ljava/lang/String;)V,edu/columbia/stat/wood/pub/sequencememoizer/util/MutableDouble.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,1,36,9,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.main:([Ljava/lang/String;)V,edu/columbia/stat/wood/pub/sequencememoizer/util/MutableDouble.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,0,36,9,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntMap.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/MutableDouble.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,1,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntMap.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/MutableDouble.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,0,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/MutableDouble.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,1,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/MutableDouble.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,0,36,4,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
